time,/TM023_0_21_1125/Lon/Net/LAB01_QMV01/Kamstrup_HEAT_KMP_TAC/Node Object [0]/Space_heating_LAB01_energy,/TM023_0_21_1125/Lon/Net/LAB01_QMV01/Kamstrup_HEAT_KMP_TAC/Node Object [0]/Space_heating_LAB01_volume,/TM023_0_21_1125/Lon/Net/LAB01_QMV01/Kamstrup_HEAT_KMP_TAC/Node Object [0]/Space_heating_LAB01_power,/TM023_0_21_1125/Lon/Net/LAB01_QMV01/Kamstrup_HEAT_KMP_TAC/Node Object [0]/Space_heating_LAB01_flow,/TM023_0_21_1125/Lon/Net/LAB01_QMV01/Kamstrup_HEAT_KMP_TAC/Node Object [0]/Space_heating_LAB01_supply_temperature,/TM023_0_21_1125/Lon/Net/LAB01_QMV01/Kamstrup_HEAT_KMP_TAC/Node Object [0]/Space_heating_LAB01_return_temperature,/TM023_0_21_1125/Lon/Net/LAB01_QMV01/Kamstrup_HEAT_KMP_TAC/Node Object [0]/Space_heating_LAB01_operation_hours
2024-01-01 06:00:00,264560000.0,5668200.0,10900.0,0.0558333322,70.8199996948,22.8299999237,64832.0
2024-01-01 06:01:00,264560000.0,5668200.0,11300.0,0.0577777773,70.8199996948,22.8299999237,64832.0
2024-01-01 06:02:00,264560000.0,5668200.0,11700.0,0.0599999987,70.8199996948,22.8299999237,64832.0
2024-01-01 06:03:00,264560000.0,5668200.0,11700.0,0.0599999987,70.8199996948,22.8299999237,64832.0
2024-01-01 06:04:00,264560000.0,5668200.0,11700.0,0.0599999987,70.8199996948,22.8299999237,64832.0
2024-01-01 06:05:00,264560000.0,5668200.0,11700.0,0.0599999987,70.8199996948,22.8299999237,64832.0
2024-01-01 06:06:00,264560000.0,5668200.0,11700.0,0.0599999987,70.8199996948,22.8299999237,64832.0
2024-01-01 06:07:00,264560000.0,5668200.0,11700.0,0.0599999987,70.8199996948,22.8299999237,64832.0
2024-01-01 06:08:00,264560000.0,5668200.0,11700.0,0.0599999987,70.8199996948,22.8299999237,64832.0
2024-01-01 06:09:00,264560000.0,5668200.0,11700.0,0.0599999987,70.8199996948,22.8299999237,64832.0
2024-01-01 06:10:00,264560000.0,5668300.0,11600.0,0.0599999987,70.8899993896,23.4300003052,64832.0
2024-01-01 06:11:00,264560000.0,5668300.0,11600.0,0.0599999987,70.8899993896,23.4300003052,64832.0
2024-01-01 06:12:00,264560000.0,5668300.0,11100.0,0.0577777773,70.8899993896,23.4300003052,64832.0
2024-01-01 06:13:00,264560000.0,5668300.0,11100.0,0.0577777773,70.8899993896,23.4300003052,64832.0
2024-01-01 06:14:00,264560000.0,5668300.0,11100.0,0.0577777773,70.8899993896,23.4300003052,64832.0
2024-01-01 06:15:00,264560000.0,5668300.0,10800.0,0.0558333322,70.8899993896,23.4300003052,64832.0
2024-01-01 06:16:00,264560000.0,5668300.0,10800.0,0.0558333322,70.8899993896,23.4300003052,64832.0
2024-01-01 06:17:00,264560000.0,5668300.0,11100.0,0.0577777773,70.8899993896,23.4300003052,64832.0
2024-01-01 06:18:00,264560000.0,5668300.0,11100.0,0.0577777773,70.8899993896,23.4300003052,64832.0
2024-01-01 06:19:00,264560000.0,5668300.0,10800.0,0.0558333322,70.8899993896,23.4300003052,64832.0
2024-01-01 06:20:00,264560000.0,5668300.0,10500.0,0.0538888872,70.8300018311,23.1000003815,64832.0
2024-01-01 06:21:00,264560000.0,5668300.0,10800.0,0.0558333322,70.8300018311,23.1000003815,64832.0
2024-01-01 06:22:00,264560000.0,5668300.0,10800.0,0.0558333322,70.8300018311,23.1000003815,64832.0
2024-01-01 06:23:00,264560000.0,5668300.0,10800.0,0.0558333322,70.8300018311,23.1000003815,64832.0
2024-01-01 06:24:00,264560000.0,5668300.0,10500.0,0.0538888872,70.8300018311,23.1000003815,64832.0
2024-01-01 06:25:00,264560000.0,5668300.0,10800.0,0.0558333322,70.8300018311,23.1000003815,64832.0
2024-01-01 06:26:00,264560000.0,5668300.0,10500.0,0.0538888872,70.8300018311,23.1000003815,64832.0
2024-01-01 06:27:00,264560000.0,5668300.0,10500.0,0.0538888872,70.8300018311,23.1000003815,64832.0
